MEADOW LAKE A,54.125,-108.523,SK,14,0,NA,29.6,0,0.8,0,,,NA,,,NA,,,,,NA,130.1,7.2,4065063
SOUTHEND,56.333,-103.283,SK,13.6,1,NA,25.9,1,2.3,1,,,NA,117.1,1,NA,,12,,,NA,134.9,2,4067655
SPIRITWOOD WEST,53.367,-107.55,SK,13.7,0,NA,29.1,0,0.1,0,,,NA,24.9,0,NA,,6,,,NA,141.1,7.1,4067723
STONY RAPIDS,59.25,-105.841,SK,12.7,1,NA,26,1,-0.5,1,,,NA,95.1,1,NA,,9,,,NA,162.3,2.6,4067799
WASKESIU LAKE,53.917,-106.067,SK,14.7,1,NA,29.1,1,5,1,,,NA,44.1,1,NA,,7,,,NA,109,9.3,4068559
MEADOW LAKE,54.133,-108.517,SK,13.8,2,NA,29.1,2,0,2,,,NA,18.7,2,NA,,5,,,NA,128.2,5.7,406N0NM
URANIUM CITY (AUT),59.567,-108.483,SK,13.3,0,NA,22.4,0,2.3,0,,,NA,54.3,0,NA,,8,,,NA,147.1,0,406QLD0
NIPAWIN,53.333,-104.008,SK,15.3,0,NA,27.9,0,2.6,0,,,NA,0,15,NA,,0,,,NA,93.4,10.5,4075525
NIPAWIN,53.333,-104,SK,15.2,0,NA,28.2,0,2.3,0,,,NA,73.8,1,NA,,11,,,NA,96.2,10.3,407N51G
HUDSON BAY(AUT),52.817,-102.317,SK,15.2,1,NA,29.5,1,-0.2,1,,,NA,98.2,1,NA,,8,,,NA,101.2,15.9,4083324
BALDUR,49.276,-99.292,MB,16.3,0,-2,30,0,1.5,0,0,0,NA,63.3,0,87,0,8,,,NA,74.4,20.4,5010140
BRANDON A,49.91,-99.952,MB,16.4,0,NA,30.8,0,2.9,0,0,7,NA,84,0,NA,,10,,,NA,71.3,22,5010481
BRANDON RCS,49.9,-99.95,MB,16.8,0,NA,30.9,0,4,0,,,NA,74.9,0,NA,,10,,,NA,63.3,25.8,5010490
CARBERRY CS,49.906,-99.357,MB,16.8,0,NA,31.2,0,2.8,0,,,NA,104.7,0,NA,,10,,,NA,63.5,26.6,5010547
CYPRESS RIVER RCS,49.562,-99.074,MB,17.1,0,NA,30.6,0,3,0,,,NA,35.3,0,NA,,7,,,NA,60.5,31.7,5010641
ELKHORN 2 EAST,49.927,-101.203,MB,17.5,0,-0.4,33.5,0,4,0,0,0,NA,82.8,0,158,0,9,,,NA,49.9,34.9,5010QFQ
PORTAGE ROMANCE,49.983,-98.3,MB,,,NA,,,,,0,0,NA,47.9,0,NA,0,12,,,NA,,,5012300
PORTAGE LA PRAIRIE CDA,49.95,-98.267,MB,,,NA,,,,,0,27,NA,13.2,27,NA,,4,,,NA,,,5012321
PORTAGE SOUTHPORT,49.903,-98.284,MB,18.1,2,NA,31.8,2,5.9,2,,,NA,36.5,2,NA,,8,,,NA,33.1,36.6,5012324
ROBLIN,51.183,-101.363,MB,15,0,NA,29,0,1.5,0,,,NA,44.6,0,NA,,7,,,NA,106.7,14.6,5012469
SHOAL LAKE CS,50.455,-100.604,MB,15.2,1,NA,29.6,1,3,1,,,NA,61,1,NA,,7,,,NA,98.4,15.6,5012654
WASAGAMING,50.655,-99.942,MB,14.9,0,-0.7,30.8,0,1.9,0,,,NA,56.5,0,95,,8,,,NA,108.7,11.6,5013117
MELITA,49.281,-100.986,MB,17.6,0,NA,31.4,0,4.8,0,,,NA,100.5,0,NA,,9,,,NA,44.7,32.6,501A7AR
ROBLIN FRIESEN 3 NORTHWEST,51.267,-101.4,MB,,,NA,,,,,0,0,NA,28.2,0,NA,0,8,,,NA,,,501B4G2
RIVERS PETTAPIECE,50.108,-100.179,MB,,,NA,,,,,0,0,NA,97.7,0,166,0,13,,,NA,,,501BMMA
ROSSBURN 4 NORTH,50.75,-100.817,MB,,,NA,,,,,0,4,NA,62.8,4,NA,0,10,,,NA,,,501KE01
DEERWOOD RCS,49.4,-98.319,MB,18.6,1,NA,31.5,1,4.8,1,,,NA,64.1,1,NA,,9,,,NA,31.3,49.3,5020725
EMERSON AUTO,49,-97.238,MB,18,0,NA,32.7,0,3.5,0,,,NA,24.8,0,NA,,8,,,NA,41.4,41.4,5020881
GRETNA (AUT),49.031,-97.56,MB,18.4,0,NA,33,0,4.1,0,,,NA,31,0,NA,,6,,,NA,33.5,46.5,5021220
HOLLAND,49.606,-98.875,MB,,,NA,,,,,0,9,NA,33.6,9,NA,0,6,,,NA,,,5021302
KLEEFELD (MAFRI),49.518,-96.901,MB,17.7,1,NA,31.4,1,4.6,1,,,NA,61,1,NA,,9,,,NA,43.5,35,5021500
MARQUETTE,50.013,-97.807,MB,18.8,5,-0.2,31,5,6.5,5,0,5,NA,38.6,5,NA,,6,,,NA,24.1,44.6,5021695
MORDEN CDA CS,49.188,-98.084,MB,19,1,NA,31.9,1,7.1,1,,,NA,55.1,1,NA,,7,,,NA,23.1,54,5021849
OAKBANK,49.933,-96.85,MB,,,NA,,,,,0,0,NA,89.6,0,108,0,9,,,NA,,,5022051
PILOT MOUND (AUT),49.191,-98.905,MB,16.8,3,NA,30,3,3.4,3,,,NA,62.8,3,NA,,7,,,NA,58.6,24.7,5022125
ST LABRE,49.353,-96.035,MB,,,NA,,,,,0,0,NA,71.1,0,94,0,12,,,NA,,,5022575
SCHANZENFELD,49.133,-97.95,MB,,,NA,,,,,0,3,NA,58,3,NA,0,8,,,NA,,,5022623
SPRAGUE,49.024,-95.598,MB,16.7,0,NA,30.9,0,4,0,,,NA,39.9,0,NA,,11,,,NA,61.9,22.7,5022759
STONY MOUNTAIN,50.117,-97.167,MB,18.9,0,-0.1,37,0,5,0,0,0,NA,79.7,0,106,0,10,,,NA,25,53.3,5022791
WINNIPEG INTL A,49.91,-97.24,MB,18,1,NA,32.2,1,4.6,1,,,NA,,,NA,,,,,NA,41.1,40,5023227
WINNIPEG THE FORKS,49.888,-97.129,MB,19.8,1,NA,32.6,1,9.9,1,,,NA,63.5,1,NA,,8,,,NA,17.3,71.4,5023262
CARMAN U OF M CS,49.498,-98.03,MB,18.1,0,NA,33,0,4.7,0,,,NA,61.6,0,NA,,6,,,NA,36.6,39.6,502I001
WINNIPEG A CS,49.917,-97.249,MB,18.1,0,NA,32.9,0,4.7,0,,,NA,65.5,0,NA,,9,,,NA,41,42.9,502S001
BERENS RIVER CS,52.36,-97.022,MB,16.2,0,-0.2,32,0,3.7,0,,,NA,154.6,0,214,,10,,,NA,75.3,20.2,5030203
BERENS RIVER A,52.359,-97.018,MB,16.5,0,NA,32.5,0,3.9,0,,,NA,,,NA,,,,,NA,69.6,22.4,5030204
GEORGE ISLAND (AUT),52.819,-97.616,MB,18,1,NA,27.8,1,10.2,1,,,NA,76.2,1,NA,,8,,,NA,31.8,30.5,5030984
FISHER BRANCH (AUT),51.083,-97.555,MB,17.1,0,NA,33.7,0,4.1,0,,,NA,32.8,0,NA,,4,,,NA,57.9,29.5,50309J6
GIMLI HARBOUR CS,50.631,-96.982,MB,18,0,NA,31,0,9.2,0,,,NA,,,NA,,,,,NA,32.6,34.1,5031041
GIMLI CLIMATE,50.633,-97.05,MB,17.1,0,NA,32.6,0,6.2,0,,,NA,39.8,0,NA,,6,,,NA,52.2,24.9,5031042
GREAT FALLS CLIMATE,50.522,-95.977,MB,17.9,0,NA,32.4,0,8.1,0,,,NA,72.8,0,NA,,6,,,NA,41.1,37.3,5031201
INDIAN BAY,49.624,-95.197,MB,17.1,0,-0.6,31,0,4,0,0,0,NA,94.6,0,118,0,12,,,NA,56.7,27.7,5031320
GRAND RAPIDS (AUT),53.186,-99.268,MB,15.5,0,NA,32.7,0,3.3,0,,,NA,52,0,NA,,8,,,NA,93.4,14.4,5031A10
PINAWA CANWARN,50.148,-95.89,MB,,,NA,,,,,0,0,NA,98.4,0,NA,0,8,,,NA,,,5032161
RENNIE,49.85,-95.533,MB,15.1,16,NA,31.5,11,3.5,11,0,11,NA,101.4,11,NA,,7,,,NA,46.8,4,5032360
VICTORIA BEACH (AUT),50.7,-96.567,MB,19.5,6,NA,29.8,6,1.7,6,,,NA,,,NA,,,,,NA,12.9,49.3,5032951
PINAWA,50.177,-96.065,MB,17.4,0,NA,32.3,0,4.8,0,,,NA,,,NA,,,,,NA,44.5,26.7,503B1ER
BEAVER,50.05,-98.7,MB,,,NA,,,,,0,26,NA,44.6,26,NA,0,5,,,NA,,,5040166
DAUPHIN CS,51.1,-100.057,MB,16.8,0,NA,31.6,0,3.8,0,,,NA,45.9,0,NA,,8,,,NA,63,26.1,5040681
DAUPHIN,51.101,-100.053,MB,16.8,0,NA,31.5,0,4.5,0,,,NA,51.5,0,NA,,10,,,NA,61.9,24.5,5040689
COWAN,52.033,-100.65,MB,16.6,0,0.3,34,0,1,0,0,0,NA,52.6,0,69,0,8,,,NA,72.5,30.5,5040FJ3
MCCREARY,50.712,-99.53,MB,18.3,0,0.1,34.2,0,6.6,0,,,NA,40.7,0,66,,6,,,NA,38.7,47.9,5043158
OAKPOINT MARINE,50.499,-98.037,MB,18.1,0,NA,29.7,0,7,0,,,NA,30.2,0,NA,,7,,,NA,36,39.7,504K0NM
SWAN RIVER RCS,52.115,-101.233,MB,16.1,0,NA,31.1,0,0.4,0,,,NA,51.8,1,NA,,5,,,NA,80.1,20.5,504K80K
FLIN FLON,54.683,-101.683,MB,15.9,0,NA,26.3,0,6.6,0,,,NA,36.2,0,NA,,8,,,NA,78.1,12.3,5050919
FLIN FLON,54.767,-101.883,MB,16.6,0,-0.9,31,0,2,0,0,0,NA,63.6,0,100,0,8,,,NA,69.9,28,5050920
FLIN FLON A,54.678,-101.682,MB,15.8,1,NA,26.3,1,7,1,,,NA,,,NA,,,,,NA,77.8,12.1,5050973
THE PAS A,53.971,-101.091,MB,16.1,0,NA,30.2,0,6.3,0,,,NA,34.2,0,NA,,12,,,NA,78.6,20.6,5052882
THE PAS CLIMATE,53.967,-101.1,MB,16.2,0,NA,30.1,0,6.8,0,,,NA,28.8,0,NA,,8,,,NA,77.6,20.8,5052890
CHURCHILL A,58.739,-94.066,MB,10.7,0,NA,24.6,0,3.4,0,,,NA,162.1,0,NA,,15,,,NA,226.5,0,5060595
CHURCHILL A,58.739,-94.066,MB,10.7,0,NA,24.6,0,3.4,0,,,NA,,,NA,,,,,NA,226.5,0,5060605
CHURCHILL CLIMATE,58.733,-94.067,MB,10.7,0,NA,24.6,0,3.5,0,,,NA,152.8,0,NA,,15,,,NA,225.9,0,5060608
CROSS LAKE JENPEG 2,54.54,-98.03,MB,19,0,NA,31.2,0,10,0,,,NA,189.8,0,NA,,13,,,NA,25.1,57.5,5060622
GILLAM,56.359,-94.704,MB,13.6,0,NA,27.6,0,0.9,0,,,NA,112.7,0,NA,,13,,,NA,140.8,5.2,5060999
GILLAM A,56.358,-94.711,MB,13.5,4,NA,27.8,4,0.7,4,0,3,NA,109.2,4,NA,,11,,,NA,127.5,5.1,5061022
GILLAM A,56.358,-94.711,MB,13.5,0,NA,27.8,0,0.7,0,,,NA,,,NA,,,,,NA,143.3,5.1,5061025
ISLAND LAKE A,53.857,-94.654,MB,16.4,2,NA,26.4,2,8.1,2,,,NA,,,NA,,,,,NA,58.8,11.8,5061374
ISLAND LAKE A,53.857,-94.654,MB,17.2,27,NA,24.7,27,11.5,27,0,19,NA,36.2,14,NA,,8,,,NA,5.9,2.6,5061375
KELSEY DAM CS,56.038,-96.51,MB,13.7,1,NA,24.5,1,1.1,1,,,NA,102.8,1,NA,,14,,,NA,133.2,2.9,5061422
LYNN LAKE,56.864,-101.076,MB,12.8,5,NA,25.5,5,3.1,5,,,NA,96.2,5,NA,,14,,,NA,135.9,1.1,5061645
LYNN LAKE RCS,56.85,-101.067,MB,13.4,10,NA,24.8,10,4,10,,,NA,93,10,NA,,13,,,NA,97.7,0.2,5061649
NORWAY HOUSE,53.958,-97.844,MB,15.6,0,NA,30.8,0,3.2,0,,,NA,0,0,NA,,0,,,NA,87.9,13.7,5062040
TADOULE LAKE,58.706,-98.512,MB,11.9,4,NA,24.1,4,2.6,4,,,NA,119.6,4,NA,,12,,,NA,166.4,2.1,5062835
TADOULE LAKE CS,58.716,-98.502,MB,14,20,NA,23.9,20,7.1,20,,,NA,44.5,20,NA,,5,,,NA,45.5,1.8,5062840
THOMPSON A,55.805,-97.863,MB,13.8,3,NA,25.6,3,0.4,3,0,0,NA,72.9,0,NA,,13,,,NA,122.6,4.3,5062921
ATTAWAPISKAT A,52.928,-82.432,ON,15.7,0,NA,28.8,0,2.7,0,,,NA,25.9,0,NA,,7,,,NA,84.1,13.6,6010400
BIG TROUT LAKE A,53.818,-89.897,ON,15.2,0,NA,26.6,0,2.7,0,,,NA,122.4,2,NA,,14,,,NA,97.1,9.7,6010735
BIG TROUT LAKE,53.816,-89.892,ON,15.1,0,NA,27.1,0,2.2,0,,,NA,151.6,0,NA,,16,,,NA,98.2,9.8,6010740
EAR FALLS (AUT),50.631,-93.221,ON,17.2,3,NA,31.4,3,4.7,3,,,NA,64.9,3,NA,,11,,,NA,50,27.9,6012199
FORT SEVERN A,56.019,-87.676,ON,12.7,22,NA,25.8,22,3,22,,,NA,7.5,22,NA,,3,,,NA,47.4,0,6012501
LANSDOWNE HOUSE A,52.196,-87.934,ON,15.6,0,NA,29.2,0,1.7,0,,,NA,66.5,0,NA,,12,,,NA,85.6,10.3,6014351
LANSDOWNE HOUSE (AUT),52.196,-87.936,ON,15.4,0,NA,28.8,0,1.4,0,,,NA,55.7,0,NA,,10,,,NA,88.7,9.1,6014353
MUSKRAT DAM,53.441,-91.763,ON,15.5,0,NA,28.6,0,2.8,0,,,NA,86.5,2,NA,,10,,,NA,91.5,14.6,6015026
PEAWANUCK (AUT),54.983,-85.433,ON,13.8,0,NA,26.6,0,2.9,0,,,NA,85.7,0,NA,,15,,,NA,139.1,8.7,6016295
PEAWANUCK A,54.988,-85.443,ON,13.9,0,NA,26.7,0,2.8,0,,,NA,,,NA,,,,,NA,137.4,9.1,6016298
PICKLE LAKE (AUT),51.449,-90.218,ON,16.5,0,NA,29.5,0,3.4,0,,,NA,64.5,0,NA,,12,,,NA,69.5,22.8,6016525
PICKLE LAKE A,51.446,-90.214,ON,16.5,0,NA,29.3,0,3,0,,,NA,0,24,NA,,0,,,NA,69,23.4,6016528
RED LAKE A,51.067,-93.793,ON,16.8,0,NA,31.6,0,1.9,0,,,NA,,,NA,,,,,NA,62.5,26.7,6016971
SANDY LAKE A,53.064,-93.344,ON,15.9,0,NA,27.7,0,3.9,0,,,NA,109.6,0,NA,,14,,,NA,85.3,20.1,6017401
BARWICK,48.633,-93.967,ON,17.9,0,0,31.5,0,5,0,0,0,NA,122.2,0,155,0,8,,,NA,36.2,33.9,6020559
ATIKOKAN (AUT),48.761,-91.628,ON,16.5,0,NA,29.8,0,4.4,0,,,NA,138.9,0,NA,,13,,,NA,66.7,18.9,6020LPQ
FORT FRANCES RCS,48.651,-93.439,ON,16.7,0,NA,30.1,0,4.2,0,,,NA,154.3,0,NA,,10,,,NA,62.6,22.7,6022474
MINE CENTRE SOUTHWEST,48.76,-92.623,ON,18,0,NA,31,0,5,0,0,0,NA,140.8,0,NA,0,9,,,NA,38.7,38,6025205
DRYDEN REGIONAL,49.828,-92.744,ON,17.4,0,NA,29.7,0,6.5,0,,,NA,74.2,1,NA,,10,,,NA,54.3,34.5,6032125
KENORA RCS,49.791,-94.378,ON,18.2,0,NA,30.6,0,8,0,,,NA,110.7,0,NA,,7,,,NA,36.9,43.2,6034073
KENORA A,49.788,-94.363,ON,17.8,3,NA,30,3,7.9,3,0,11,NA,119.4,0,NA,,7,,,NA,36,31.3,6034076
RAWSON LAKE,49.65,-93.717,ON,17.2,19,-1.1,23.5,19,11,18,0,19,NA,0.6,19,NA,,0,,,NA,19.1,9.7,6036904
RAWSON LAKE (AUT),49.664,-93.733,ON,17.7,0,NA,30.4,0,8,0,,,NA,2.6,6,NA,,1,,,NA,45.7,34.9,6036907
SIOUX LOOKOUT A,50.114,-91.908,ON,16.3,2,NA,28.9,2,3.2,2,0,18,NA,112.8,0,NA,,13,,,NA,67.3,18,6037776
SIOUX LOOKOUT AIRPORT,50.114,-91.906,ON,16.7,1,NA,29.5,1,4.2,1,,,NA,95.9,1,NA,,12,,,NA,63.6,25,6037800
ARMSTRONG (AUT),50.294,-88.905,ON,14.7,1,NA,28.3,1,-0.8,1,,,NA,37.5,1,NA,,5,,,NA,103.4,5.2,6040325
ARMSTRONG A,50.29,-88.91,ON,15.2,0,NA,28.4,0,-0.2,0,,,NA,41.7,1,NA,,6,,,NA,92.1,6.4,6040327
CAMERON FALLS (AUT),49.154,-88.345,ON,16.7,0,NA,28.1,0,5.3,0,,,NA,51.9,0,NA,,10,,,NA,54.8,13,6041110
CARIBOU ISLAND (AUT),47.333,-85.833,ON,15.6,16,NA,22.4,15,10,16,,,NA,34.4,21,NA,,1,,,NA,36.4,0,6041222
GERALDTON A,49.779,-86.939,ON,15.2,0,NA,27.7,0,0.4,0,0,0,NA,56.8,0,NA,,12,,,NA,93.2,7.2,6042717
GERALDTON A,49.779,-86.989,ON,15.1,1,NA,27.7,1,0.4,1,,,NA,,,NA,,,,,NA,93.2,6.5,6042718
GERALDTON AIRPORT,49.781,-86.932,ON,15.5,3,NA,27.8,3,0.6,3,,,NA,22.7,3,NA,,6,,,NA,78.7,7.5,6042719
HAZELWOOD,48.467,-89.267,ON,,,NA,,,,,0,3,NA,83,3,NA,0,10,,,NA,,,6043390
MARATHON A,48.757,-86.346,ON,13.6,2,NA,25,2,2.8,2,,,NA,,,NA,,,,,NA,127.1,0.4,6044967
PUKASKWA (AUT),48.608,-86.287,ON,14.7,1,NA,26.4,1,4.4,1,,,NA,115.8,1,NA,,10,,,NA,101.3,1.6,6046768
TERRACE BAY AIRPORT,48.816,-87.092,ON,13.9,1,NA,25.8,1,2.6,1,,,NA,92.6,1,NA,,9,,,NA,121.6,0,6048232
THUNDER BAY,48.372,-89.322,ON,16.6,0,NA,28.6,0,4,0,,,NA,73.7,0,NA,,11,,,NA,52.8,10.9,6048260
THUNDER BAY A,48.372,-89.322,ON,16.6,1,NA,28.6,1,4,1,,,NA,,,NA,,,,,NA,52.8,10.5,6048262
THUNDER BAY BURWOOD,48.414,-89.278,ON,17.6,19,NA,29,19,5,19,0,19,NA,4.8,19,NA,0,2,,,NA,14.4,10,6048266
THUNDER BAY CS,48.369,-89.327,ON,16.2,0,NA,27.9,0,4.2,0,,,NA,64.3,0,NA,,10,,,NA,63.5,7.9,6048268
UPSALA (AUT),49.033,-90.467,ON,15.4,5,NA,28.7,5,1.6,5,,,NA,69.1,5,NA,,8,,,NA,74.4,7.9,6049095
WELCOME ISLAND (AUT),48.369,-89.119,ON,16.8,0,NA,24.6,0,10.2,0,,,NA,58.4,0,NA,,7,,,NA,42.8,5.1,6049443
LAKE SUPERIOR PROVINCIAL PARK,47.723,-84.814,ON,14.5,2,NA,27.1,2,2.9,2,,,NA,99.2,2,NA,,7,,,NA,102.6,0,6054425
SAULT STE MARIE A,46.485,-84.51,ON,16.6,1,NA,29.8,1,3.8,1,0,5,NA,42.7,0,NA,,8,,,NA,50.8,7.4,6057591
SAULT STE. MARIE AIRPORT,46.478,-84.517,ON,17.2,0,NA,29,0,5.5,0,,,NA,38.4,0,NA,,7,,,NA,38.2,13.2,6057593
WAWA A,47.967,-84.786,ON,14.7,0,NA,26.5,0,4.6,0,,,NA,,,NA,,,,,NA,101.4,0.1,6059413
KILLARNEY (AUT),45.967,-81.483,ON,18.5,0,NA,25.7,0,11.6,0,,,NA,,,NA,,,,,NA,15.3,31.4,605DJ25
CHAPLEAU A,47.82,-83.347,ON,15.6,0,NA,27.8,0,2.6,0,,,NA,,,NA,,,,,NA,79.2,6.1,6061365
MASSEY,46.193,-82.025,ON,17.6,0,-0.2,27.5,0,3.5,0,0,0,NA,56.6,0,67,0,6,,,NA,35.3,22.6,6065006
MONETVILLE 2,46.215,-80.303,ON,18.5,1,NA,29,1,6,1,0,1,NA,46.9,1,NA,0,8,,,NA,19.6,35.2,6065252
SUDBURY CLIMATE,46.632,-80.796,ON,17.1,1,NA,28.2,1,5.4,1,,,NA,98.3,1,NA,,6,,,NA,47.9,19.9,6068145
SUDBURY A,46.626,-80.798,ON,17.4,1,NA,28.2,1,5.7,1,0,6,NA,79.1,0,NA,,5,,,NA,37.4,20.6,6068153
BONNER LAKE,49.383,-82.124,ON,16.7,0,NA,29,0,3,0,0,0,NA,99.2,0,NA,0,12,,,NA,56.6,15.7,6070QK6
EARLTON A,47.695,-79.849,ON,17,4,NA,29.7,4,5.3,4,,,NA,43.2,4,NA,,7,,,NA,42.3,14.1,6072223
EARLTON CLIMATE,47.695,-79.849,ON,16.9,0,NA,30.3,0,5.4,0,,,NA,65.9,0,NA,,8,,,NA,50.5,15.8,6072230
KAPUSKASING A,49.412,-82.468,ON,16.5,0,NA,28.2,0,3.4,0,0,0,NA,65.1,0,NA,,10,,,NA,58.9,13.6,6073976
KAPUSKASING A,49.412,-82.468,ON,16.5,0,NA,28.2,0,3.4,0,,,NA,,,NA,,,,,NA,58.9,13.6,6073978
KAPUSKASING CDA ON,49.406,-82.444,ON,16,4,NA,27,4,2.6,4,,,NA,63,4,NA,,9,,,NA,61.3,8.5,6073980
KIRKLAND LAKE CS,48.15,-80,ON,16.9,0,NA,28.3,0,5.3,0,,,NA,,,NA,,,,,NA,49.3,16,6074211
MOOSONEE,51.291,-80.608,ON,16.3,0,NA,29.3,0,1.4,0,,,NA,51.3,0,NA,,8,,,NA,76.3,25.1,6075420
MOOSONEE UA,51.267,-80.65,ON,16.4,12,1.6,29,12,2,12,0,12,NA,30,12,NA,,7,,,NA,40.8,11.1,6075425
MOOSONEE RCS,51.292,-80.618,ON,16.8,0,NA,29.6,0,2.8,0,,,NA,52.6,0,NA,,8,,,NA,66.4,28.5,6075435
NAGAGAMI (AUT),49.747,-84.164,ON,15.5,0,NA,27.6,0,2.9,0,,,NA,74.5,0,NA,,13,,,NA,87.4,9.5,6075543
OGOKI POST A,51.659,-85.901,ON,16.4,0,NA,29.5,0,3,0,,,NA,96.6,0,NA,,8,,,NA,63.5,14,6075786
TIMMINS CLIMATE,48.557,-81.39,ON,15.9,0,NA,29.6,0,0.8,0,,,NA,42.7,0,NA,,12,,,NA,73.6,9.8,6078282
TIMMINS A,48.571,-81.377,ON,15.8,0,NA,30.1,0,0.4,0,,,NA,,,NA,,,,,NA,78.2,9.1,6078286
ALGONQUIN PARK EAST GATE,45.533,-78.267,ON,16.3,0,NA,28.3,0,2.2,0,,,NA,,,NA,,,,,NA,65.8,11.7,6080192
NORTH BAY A,46.364,-79.424,ON,17.4,0,NA,27.5,0,6.1,0,,,NA,40,1,NA,,4,,,NA,40.7,20.7,6085680
NORTH BAY AIRPORT,46.375,-79.403,ON,17.2,0,NA,27.3,0,7.8,0,,,NA,45.2,0,NA,,5,,,NA,42.7,18.3,6085695
GORE BAY-MANITOULIN,45.882,-82.567,ON,18.6,0,NA,27.1,0,6.8,0,,,NA,48.1,1,NA,,6,,,NA,19,36.6,6092919
GORE BAY CLIMATE,45.883,-82.567,ON,18.7,1,NA,27,1,7.2,1,,,NA,45,1,NA,,5,,,NA,17.3,37.7,6092920
GREAT DUCK ISLAND (AUT),45.633,-82.95,ON,18.4,1,NA,25.9,1,11.1,1,,,NA,,,NA,,,,,NA,13.8,25.4,6093005
APPLETON,45.186,-76.113,ON,19.1,0,NA,30,0,7,0,0,0,NA,85.2,0,NA,0,8,,,NA,11.7,44.4,6100285
BROCKVILLE CLIMATE,44.635,-75.748,ON,19.1,0,NA,30.9,0,8.6,0,,,NA,49.7,0,NA,,9,,,NA,12.3,46.3,6100970
BROCKVILLE PCC,44.6,-75.667,ON,19,2,-1.3,30,2,2,2,0,2,NA,46.8,2,NA,0,10,,,NA,21.1,49.8,6100971
CHALK RIVER AECL,46.05,-77.367,ON,20.2,13,1.2,31.5,13,7.5,13,0,13,NA,22.2,13,NA,,6,,,NA,4,43.7,6101335
CORNWALL,45.016,-74.749,ON,21,0,0.3,34,0,10,0,0,0,NA,89.8,0,101,0,9,,,NA,1.8,95.9,6101874
DRUMMOND CENTRE,45.032,-76.253,ON,19.2,0,0.1,29.5,0,6.5,0,0,0,NA,52.4,0,70,0,9,,,NA,11.1,48.5,6102J13
GRENADIER ISLAND,44.417,-75.85,ON,20.9,0,NA,31,0,12.6,0,,,NA,,,NA,,,,,NA,1,89.4,6103024
KEMPTVILLE CS,45,-75.633,ON,19.3,0,NA,30.6,0,7.6,0,,,NA,,,NA,,,,,NA,11.6,52.9,6104027
KINGSTON CLIMATE,44.223,-76.599,ON,19.9,0,NA,27.9,0,10,0,,,NA,57.7,0,NA,,11,,,NA,4.5,62.8,6104142
KINGSTON A,44.226,-76.597,ON,20,0,NA,28,0,10.4,0,,,NA,,,NA,,,,,NA,4.1,65.6,6104152
LYNDHURST SHAWMERE,44.517,-76.083,ON,20.6,4,0.6,29.5,4,11.5,4,0,4,NA,68.2,4,NA,,11,,,NA,0.5,70.5,6104725
MOOSE CREEK WELLS,45.251,-74.963,ON,18,0,NA,29.9,0,4.1,0,,,NA,38.2,0,NA,,5,,,NA,28.7,29.3,6105397
OMPAH-SEITZ,45.054,-76.784,ON,19,2,NA,29.5,2,8,2,0,2,NA,40.2,2,NA,0,9,,,NA,11.9,41.6,6105762
OTTAWA CDA,45.383,-75.717,ON,19.8,8,-0.1,30,8,8,8,0,8,NA,52.4,8,NA,,9,,,NA,3.6,45.3,6105976
OTTAWA CDA RCS,45.383,-75.717,ON,19.6,0,NA,29.7,0,8.5,0,,,NA,63.9,0,NA,,8,,,NA,7.3,58.1,6105978
OTTAWA INTL A,45.317,-75.667,ON,19.6,0,NA,30.4,0,9.4,0,0,0,NA,52.7,0,NA,,8,,,NA,6.3,54.8,6106001
PEMBROKE CLIMATE,45.86,-77.252,ON,18.1,0,NA,30.6,0,4.8,0,,,NA,22.6,0,NA,,7,,,NA,24.3,28.6,6106367
PETAWAWA AWOS 2,45.95,-77.317,ON,19.2,8,NA,31,8,7.1,8,,,NA,27.5,1,NA,,11,,,NA,10.2,36.7,6106396
ST. ALBERT,45.287,-75.064,ON,19.5,18,0.4,30,18,7,18,0,18,NA,29.2,18,NA,,6,,,NA,2.9,22.4,6107276
PETAWAWA HOFFMAN,45.883,-77.25,ON,20,0,NA,32.5,0,8.5,0,0,0,NA,28.2,0,NA,0,8,,,NA,6.1,68.6,610FC98
BALDWIN,44.267,-79.319,ON,18.8,7,NA,30,7,5.5,7,0,7,NA,29.6,7,NA,0,4,,,NA,14.7,34.7,6110480
BARRIE LANDFILL,44.385,-79.736,ON,19.1,16,NA,30,12,8,11,0,12,NA,58.2,12,NA,,9,,,NA,3.2,19,6110556
BEATRICE CLIMATE,45.14,-79.403,ON,16.5,1,NA,27.9,1,4.4,1,,,NA,75.3,1,NA,,11,,,NA,53.6,7.4,6110607
COLDWATER WARMINSTER,44.631,-79.539,ON,19.2,0,NA,29,0,9,0,0,0,NA,117.4,0,NA,0,10,,,NA,11.3,47.3,6111769
COLLINGWOOD,44.5,-80.217,ON,19.6,0,NA,31.8,0,9.7,0,,,NA,,,NA,,,,,NA,7.3,56.7,6111792
LAGOON CITY,44.547,-79.217,ON,19.2,0,NA,28.4,0,10,0,,,NA,,,NA,,,,,NA,10.5,47.1,6114295
MARKDALE,44.269,-80.712,ON,18.2,4,NA,29,4,1.5,4,0,4,NA,91.4,4,NA,,11,,,NA,22.8,27.9,6114979
MUSKOKA,44.975,-79.303,ON,17.5,0,NA,29.4,0,6,0,,,NA,84.4,0,NA,,11,,,NA,28.6,14.6,6115529
